CROSSING,FINISSHING,HEADING_ACCURACY,SHORT_PASSING,VOLLEYS,DRIBBLING,CURVE,FREE_KICK_ACCURACY,LONG_PASSING,BALL_CONTROL,ACCELERATION,SPRINT_SPEED,AGILITY,REACTION,BALANCE,SHOT_POWER,JUMPING,STAMINA,STRENGTH,LONG_SHOTS,AGGRESSION,INTERCEPTIONS,POSITIONING,VISION,PENALTIES,MARKING,STANDING_TACKLE,SLIDING_TACKLE,GK_DIVING,GK_HANDLING,GK_KICKING,GK_POSITIONING,GK_REFLEXES,y
71.97117,68.00585,70.35024,79.18855,68.476425,77.20969,68.09689,45.082634,74.01907,79.03465,74.761314,75.52082,74.861336,77.249596,59.690765,73.04484,69.96158,82.15562,67.380005,60.068962,75.919655,68.186966,74.83869,75.47445,60.052032,54.05611,64.967545,59.824467,15.001031,10.810287,15.364608,10.940148,11.025315,1.0
68.227394,66.56252,62.732937,56.99102,50.745525,70.39179,37.467133,43.94126,48.267845,54.71146,80.706726,80.77447,78.66075,65.27009,78.34482,77.73016,74.69365,63.05105,75.6724,69.02222,48.403946,37.278164,46.549057,51.217815,46.913357,28.59855,32.136513,29.451157,7.345153,14.921583,9.493251,8.538509,16.661043,1.0
74.72908,64.165436,67.1368,78.94646,65.146904,77.92735,72.28123,68.725685,74.00268,79.19256,80.60364,80.592125,78.28426,74.11861,70.9805,74.911736,59.131126,79.39766,65.24959,64.807175,60.756886,53.018864,74.36197,75.45082,65.97957,62.65067,59.30598,55.76605,15.554709,10.498492,13.965545,10.947162,8.836768,1.0
71.02808,56.464603,60.564705,79.12966,57.33007,74.73934,67.08179,46.21867,74.01896,78.16312,74.23794,69.387886,67.034645,76.24317,66.62587,71.40469,65.86179,82.15736,71.23393,59.8624,79.54099,75.30038,64.760506,75.46056,54.56658,71.6708,76.31096,74.157585,11.972335,9.8206415,13.279641,8.360501,10.719708,1.0
74.45306,35.453648,61.198616,69.123924,54.548683,69.21874,42.46697,45.565662,67.12448,69.93046,80.694405,80.77082,62.69218,65.16105,60.21759,70.92462,61.832977,79.54289,71.68417,52.62706,68.63794,57.525608,49.703686,62.99937,43.26112,70.21978,74.19758,74.04934,12.4486265,12.052684,14.732666,9.970718,11.50687,1.0
74.68516,29.526457,62.602425,69.940216,31.031933,71.8136,67.6286,51.8944,68.19899,71.06313,80.70288,80.77401,72.74787,72.598045,64.36285,48.427513,65.444496,81.64274,74.85741,35.406803,70.9292,65.24295,53.32054,66.33413,39.70399,65.387924,64.98636,73.63536,12.216974,5.0804896,9.834272,12.81901,6.908713,1.0
65.70554,45.784855,74.7812,74.808784,59.772102,67.43311,56.95838,54.659473,65.37251,71.68957,72.382545,75.37085,58.966038,71.1553,54.747925,72.29553,78.87144,82.14494,79.50645,60.5627,77.62718,71.16103,55.49907,71.200264,43.547005,71.98283,75.22248,73.21681,11.174366,9.762528,13.027859,7.6982417,10.325712,1.0
66.10824,59.44829,57.33325,70.198296,66.21116,64.08511,61.13037,58.305206,60.619934,61.450714,63.007988,58.33124,66.73982,60.05894,77.36132,71.69451,78.87137,81.591324,66.39375,67.80949,49.205044,46.07436,53.204205,72.68213,56.75499,57.816666,52.736816,41.422726,11.88578,9.389806,12.51282,12.180925,17.420958,1.0
65.42033,29.389004,57.5758,57.568237,30.081757,48.93164,54.078712,31.515385,61.620857,74.33204,55.138577,56.31153,53.580532,61.06866,57.039585,45.982327,65.38295,64.405045,79.606804,34.455235,61.826717,64.86086,37.754448,67.336174,39.68348,71.84812,75.81013,72.54881,10.627555,3.8222766,9.605621,6.549849,13.114334,1.0
73.78227,35.604725,68.56296,78.453766,40.12817,70.739845,61.667027,42.96462,73.96992,75.76587,72.09152,69.76327,63.289658,71.938,71.05895,63.410484,68.83663,80.85311,75.43378,45.260597,78.96989,67.89061,73.17156,75.0779,70.36113,72.9051,76.43141,74.25135,11.517244,15.997648,47.617294,17.130571,15.15241,1.0
65.15175,42.62733,49.817028,67.07705,68.56785,56.661453,71.78372,67.70451,73.999344,66.67185,55.041767,56.1577,53.750328,66.27181,54.17501,77.54421,57.898373,56.734947,80.27951,44.87664,79.58293,75.68246,45.417805,75.43372,72.35707,60.39939,71.32516,73.61387,5.1594353,19.377108,10.777569,10.324824,18.376837,1.0
74.02066,48.067505,60.54674,69.631485,57.518078,68.86127,70.67372,49.825237,69.398766,74.394875,71.46467,69.5854,66.01237,69.08518,68.78894,58.766495,69.84394,81.766045,67.67957,46.68713,78.12527,73.60051,60.69963,63.534702,58.470676,71.81198,74.30002,74.06454,12.574034,6.543716,14.495962,7.8244205,11.110588,1.0
73.18318,57.90579,71.81299,74.665146,43.946865,70.76553,49.871822,56.945694,73.38664,72.80905,67.04899,73.026024,65.26701,63.131035,73.58098,75.96398,66.75503,78.05318,78.280655,70.49602,76.249725,70.689224,75.441,74.4169,72.08823,72.5861,74.66092,74.15817,14.920642,18.017826,47.639584,17.774094,14.049891,1.0
74.88447,57.009014,70.35365,77.13284,63.194916,77.601875,72.23866,67.48602,73.83976,78.47559,80.702286,80.76919,78.493065,77.2277,66.067245,74.65731,68.57067,82.081085,63.918266,64.540764,79.42043,74.98941,71.801315,73.54931,68.13213,72.869095,76.08782,74.250244,12.712802,8.323578,17.285109,14.829592,7.0485997,1.0
73.6836,34.87712,70.63486,74.104904,39.85712,60.40278,46.069267,42.18495,73.78962,71.263405,70.73675,69.34331,61.09634,69.06622,75.138306,72.38177,65.66095,78.14737,78.93575,64.86685,79.40083,73.89046,69.241776,72.766685,69.282326,72.94498,76.56306,74.256,9.908997,14.6638565,47.58736,17.408407,15.635212,1.0
69.48712,30.676388,64.47916,72.66587,65.818535,56.989822,68.16719,50.861412,73.80154,76.833244,55.04796,56.15845,55.98299,76.19319,61.586002,73.45506,60.963497,58.18948,77.035736,43.4595,79.514145,75.59546,53.30505,73.397285,47.455654,72.88456,76.54255,74.25472,17.075254,8.56405,5.885628,8.668812,8.847727,1.0
69.668724,69.346596,67.99581,70.567665,68.60463,60.321186,65.81764,63.1288,53.10163,63.780922,67.752495,64.97336,74.31691,73.3481,77.53158,72.96142,62.73132,70.73918,58.42362,66.26822,48.405445,37.27825,59.56334,69.37239,67.89949,28.59855,32.136513,29.451157,12.415938,17.358475,4.912535,7.5664935,11.753621,1.0
62.410385,29.756218,52.40589,57.60035,47.44646,54.261875,45.295464,38.95267,55.862034,59.087063,67.72533,76.046135,64.08403,60.05466,77.078064,46.03477,63.30819,71.56183,58.590683,34.908195,72.92893,68.172844,40.313393,45.470173,41.215874,70.536766,74.36817,71.05758,15.67371,11.94157,8.656721,7.897536,11.117823,1.0
74.81086,64.99804,50.161636,74.533295,45.378525,77.88947,70.54106,68.386215,67.277794,77.26937,80.70673,80.77447,78.673454,70.98662,78.46576,70.23429,66.9094,62.610977,63.548286,59.721672,77.59867,43.47285,64.14156,72.1503,65.614075,65.72211,59.64187,71.53542,3.7400844,9.047523,4.6050134,13.156573,6.5066047,1.0
64.59363,69.35342,75.58129,69.28431,68.735374,65.285736,56.899853,44.263424,55.672493,62.998524,63.831806,69.71997,56.116673,64.50587,65.06707,77.6093,78.8682,60.882267,73.80056,73.06492,49.988773,38.565697,57.94142,54.274086,44.08477,28.599854,32.138023,29.453474,11.013038,18.378035,42.26523,15.966239,20.800014,1.0
74.48748,69.36353,64.1155,74.73308,68.71749,78.10451,52.01544,53.012203,60.339615,77.72039,80.70636,80.77427,78.30264,74.85639,70.31105,79.10165,62.84422,82.041176,69.87701,72.99771,61.65676,71.65539,75.27846,70.877045,71.632225,33.211193,49.058506,50.32653,8.282194,18.561354,47.557415,24.208996,17.797571,1.0
74.86503,33.57445,65.497314,67.20731,40.836544,72.02797,71.59765,50.675156,68.37383,74.369415,80.619415,80.74314,70.10428,73.41119,62.715485,60.30585,66.6459,82.15763,67.62253,40.103287,73.685425,73.02209,62.599945,70.358864,47.650463,72.239845,73.5869,74.24724,9.372568,7.2714114,10.873476,9.420489,9.352095,1.0
70.41622,51.25754,65.34833,73.73655,52.52532,69.366035,66.59182,55.735134,72.582306,75.94323,71.2085,70.623695,64.82677,73.872406,62.367916,60.157352,72.46595,82.138275,68.658554,44.897648,78.08351,75.23455,64.25126,71.29412,61.62102,72.61947,76.21146,74.20667,13.135862,9.654052,14.8954,7.562324,12.341402,1.0
74.86939,56.543728,74.18952,76.95508,57.604534,75.81987,72.4297,68.64377,74.00794,78.28019,65.21899,66.98262,64.02321,76.57043,53.486473,70.74897,64.508736,82.16033,68.57963,62.385017,79.42656,75.75109,72.51341,71.18567,53.849358,72.942856,76.55969,74.25601,12.674847,12.840825,15.311704,6.5809503,8.084223,1.0
74.826546,50.05909,70.85754,78.74315,65.90066,76.761986,71.03839,68.69849,74.0023,77.85082,80.15853,79.87356,75.49065,75.68854,70.113335,77.536644,68.97002,80.62027,67.939316,71.5144,77.80729,73.49334,73.277534,74.91919,61.370533,72.34708,75.24628,74.055695,13.352567,10.396931,11.564308,9.110562,9.38841,1.0
65.184265,30.50715,69.65664,64.747734,38.29559,57.669792,57.389774,46.33452,55.573326,62.285774,68.89964,73.15588,56.105217,62.228855,71.168045,70.46276,78.73979,79.90633,79.38914,64.82117,77.37154,69.40599,51.09501,55.586395,40.148003,72.884285,76.38754,74.24806,7.728867,13.873899,42.976345,14.062028,15.156127,1.0
67.83509,51.939095,59.4945,76.28875,61.0141,64.20552,65.82843,52.922646,73.79183,75.10369,74.39276,66.76283,70.37494,75.49436,77.205246,72.23442,78.61165,82.16266,64.09941,65.86144,78.22982,74.71605,63.20032,73.6712,48.65058,71.14213,74.18789,73.77037,11.508319,9.154915,11.143901,8.189212,11.860071,1.0
68.51569,62.566803,75.504166,79.179756,58.826626,70.69081,68.74197,49.426884,74.01918,78.52746,68.847275,66.80005,66.20088,77.51317,56.301456,69.51019,78.86544,81.873505,79.318565,62.40077,79.64938,75.76502,71.139366,75.451065,58.490845,72.94568,76.56538,74.256,15.934506,8.428119,10.953568,6.479217,9.233364,1.0
71.27625,38.747078,43.468136,59.87419,66.66808,42.704395,56.463623,68.552414,53.118908,50.24799,70.87676,68.3631,54.02032,60.053482,54.70926,70.18197,69.75812,58.706932,58.427536,62.940853,48.475037,37.27835,41.232914,68.4626,60.78819,28.598639,32.136536,29.451336,9.065304,20.037012,1.7617288,11.203616,8.470204,1.0
74.8747,68.78983,69.99694,73.17152,66.40565,78.06519,70.45859,59.180515,64.666794,78.40487,80.70673,80.77447,78.67075,77.52301,75.48656,76.324196,61.70226,82.15775,63.794094,68.4961,74.41356,68.39491,74.70725,71.12436,68.09626,64.42289,64.746216,70.31382,10.16567,12.121389,10.978384,17.134556,9.145112,1.0
68.588844,67.08964,65.50842,75.284035,65.26345,73.58548,70.146484,68.49351,72.44527,75.28443,71.51048,72.92083,72.492424,70.29018,63.847042,69.713196,67.10398,79.28372,66.5716,64.16338,56.445324,54.244503,70.36084,74.4127,63.86305,54.277733,55.174603,49.087727,12.915857,13.141732,16.0329,11.483481,11.9575615,1.0
66.08316,29.897875,58.149223,60.010708,50.35565,57.757298,58.88455,63.009525,61.555576,62.831707,68.033394,75.321594,64.01728,60.180733,74.55118,49.795624,60.354263,75.665535,68.9005,45.05967,72.19291,61.676647,39.770435,52.886852,46.34257,67.859116,72.84479,67.728165,15.546646,11.98374,7.921166,5.7565513,11.81552,1.0
70.72768,45.16681,60.119205,71.18544,56.591133,61.60163,65.28851,55.19535,73.32557,72.72886,64.435814,58.982056,59.987877,70.952095,73.11628,76.92304,57.89856,67.73469,75.942986,69.442696,79.243126,74.06821,41.941982,70.95003,62.252438,70.160164,75.98063,73.95439,9.758066,8.922886,9.75503,7.382648,13.367361,1.0
70.67429,67.86041,52.288406,70.710594,65.49159,76.459435,72.398315,68.75344,61.624264,71.38577,80.32965,80.157074,78.64476,68.58731,78.362076,74.94634,66.73086,69.05732,58.47786,69.874725,63.938354,37.321384,64.87446,61.17803,69.58002,28.618263,32.151215,29.493952,7.5447736,15.593074,6.6606545,12.080574,8.493107,1.0
64.45489,29.389511,44.71805,54.331417,30.092522,43.816925,44.110397,38.099716,48.291466,59.245296,70.37601,79.4744,58.5643,60.053486,69.64141,45.969376,77.251015,70.382225,58.945835,34.46728,50.170403,70.82075,43.45472,44.991108,39.68332,69.92467,75.873634,73.703896,13.194844,9.842652,9.752689,13.1561575,13.308018,1.0
74.87658,53.200207,74.56198,67.195404,37.853733,75.82669,69.189896,57.93437,65.754135,76.1181,80.62513,80.76073,60.52644,69.43741,53.390636,74.70583,73.34253,82.13152,79.62158,54.7195,79.63028,75.69191,65.64761,63.041588,65.64194,72.945755,76.56509,74.25601,8.501296,6.5174394,12.767499,8.169241,6.822204,1.0
67.52686,64.42127,76.65658,77.493576,67.43749,72.51395,70.219574,41.772488,73.82708,75.37182,58.039875,65.087105,56.744488,77.05841,53.35347,77.13411,78.87146,65.25167,80.38743,72.898094,79.65678,75.76588,67.28061,71.819046,58.901955,72.94577,76.56539,74.256,17.92039,8.457648,6.743386,4.841207,13.400628,1.0
68.92202,29.763405,42.01208,53.700092,68.6083,43.028786,49.176987,52.62386,45.537704,50.2524,80.70381,80.75721,78.62123,60.053482,78.468025,70.13114,69.03862,60.874588,58.42362,69.454636,48.400646,37.278164,39.371082,45.299835,46.014896,28.59855,32.136513,29.451157,6.499173,21.656715,1.949698,12.815578,10.835737,1.0
74.8326,69.36965,74.64182,79.21336,68.78678,78.12654,72.502235,68.753426,74.019196,79.95848,78.88014,79.39778,78.515465,77.531715,71.634926,79.02978,78.84282,70.68513,65.18506,73.3472,63.09767,69.27644,76.204155,75.47631,71.90954,41.922905,45.809517,40.524925,17.190369,10.326073,2.8506799,6.872947,4.552551,1.0
67.668915,30.836096,60.31209,64.503334,36.586372,59.183342,68.47481,67.81744,62.986553,66.80475,70.88003,73.22944,64.65683,62.396454,72.17347,59.420067,68.36375,73.22059,72.2888,43.625687,75.68159,63.355484,47.865463,60.190784,57.931427,66.42271,69.13023,68.82244,15.778748,8.006668,10.479131,7.376283,10.072664,1.0
69.01738,51.714386,54.14619,79.20752,42.85843,72.6776,71.97958,68.75012,74.0192,79.0392,67.95432,68.232445,76.625534,76.69226,72.42871,59.18548,66.52101,81.77742,66.88643,40.56843,76.26096,74.435814,70.5301,75.47625,68.4792,66.615486,73.64532,65.877625,10.740767,12.690602,14.212413,10.604938,9.582373,1.0
71.331665,31.537561,43.9801,52.182964,66.79264,42.876884,47.20532,41.739674,45.4105,50.61839,80.63463,80.67801,65.35689,60.053474,78.22089,75.75299,70.84209,57.670498,74.59779,72.81787,48.400238,37.278164,37.907578,45.584614,39.900696,28.59855,32.136513,29.451157,5.445963,21.328865,3.4891362,17.540674,20.901701,1.0
67.56729,34.417076,50.25393,60.528706,49.032455,59.985775,42.980076,42.633087,59.529713,61.631435,80.36698,80.51884,66.88407,60.786053,68.50203,62.998882,57.929977,71.84856,71.96457,53.8588,52.78415,37.512905,44.00614,54.220795,44.15098,31.486662,36.741894,31.311733,9.193218,16.494877,25.845963,9.437004,15.214915,1.0
74.37706,47.61791,63.48113,71.34504,63.24947,72.59956,69.48825,68.68215,62.233776,73.40296,79.25638,79.59139,72.083496,68.15272,72.92512,69.17847,67.20972,77.9365,65.23169,56.45501,69.7037,68.52643,62.926453,63.746506,57.99708,69.748116,67.64362,72.47313,13.76732,9.987569,13.397726,10.626706,13.323602,1.0
68.801796,32.887383,45.93002,55.67279,35.623726,55.363197,60.43858,47.325,52.04885,61.689148,78.13754,80.626,65.32548,60.160213,61.20407,49.836903,57.898373,73.90087,72.6474,40.88779,50.459644,51.90678,40.467594,47.764534,40.15214,54.643833,71.36187,61.00892,9.328584,14.367173,15.296448,8.46867,18.278612,1.0
74.84497,63.53147,70.2439,79.21685,58.691658,77.31047,72.50126,68.75344,74.0192,78.90293,73.71208,70.51965,74.1043,68.26695,70.48539,78.90861,68.36525,75.96053,74.65888,73.32339,79.16468,65.0306,75.09329,75.47637,71.150734,69.579735,74.94167,72.07084,15.106963,15.3701315,15.426312,7.582292,8.733414,1.0
72.73948,45.693455,62.21716,73.963684,52.767147,63.620872,66.631966,58.016228,72.66639,72.894905,70.39271,69.828705,65.6058,67.40042,71.663506,64.30029,67.00648,77.18211,71.331696,59.784878,77.43618,71.15485,66.34578,70.07387,60.83434,71.70934,75.56988,73.91393,11.61924,10.55607,15.565575,9.811976,12.860564,1.0
74.64746,32.066875,64.66136,64.74809,44.390957,59.53415,69.454056,48.49991,65.06118,69.24916,71.27802,72.38522,66.62406,65.01668,68.16202,57.71192,67.492256,74.26005,69.49999,47.559116,74.850815,68.957634,64.44305,62.14679,62.44744,72.876015,76.147896,74.25291,10.514234,12.546348,39.33398,16.334743,14.3805685,1.0
67.62519,44.995953,68.487206,60.363056,66.11835,55.103954,35.84102,43.989037,53.532574,57.390537,65.23939,73.423965,53.910652,60.08728,54.555416,76.4142,68.359795,64.85914,80.18515,65.00273,49.21166,37.278233,50.50478,49.991676,49.636623,28.598598,32.136566,29.451439,8.787243,12.106215,12.57188,12.817088,19.389462,1.0
74.19378,44.31622,71.31469,78.57678,55.707455,76.301994,53.52586,50.689484,74.00351,76.46425,75.18892,73.55051,63.005375,76.728355,69.36851,76.99736,78.15882,82.15833,77.0132,68.5967,79.60499,75.547676,73.462296,75.249,65.93536,72.93084,76.44667,74.25531,8.94671,10.41086,43.79142,17.434324,11.42873,1.0
68.352325,29.610346,66.281944,57.955345,34.64898,46.610306,59.921127,64.192345,55.845764,67.95805,59.73305,59.84062,56.225914,60.543087,74.97372,61.35624,63.32313,66.70706,74.21092,53.83566,78.5902,61.61541,37.984528,50.633404,64.357506,70.52947,75.21148,72.56976,11.028973,7.842358,8.804265,7.4823394,14.530286,1.0
74.85836,46.06331,48.216087,70.765,62.403175,77.30202,72.23581,66.40407,67.986595,77.59869,80.70672,80.77446,78.6198,76.849594,78.46895,78.37507,78.87146,82.16322,62.772522,66.180916,79.23972,75.09926,60.44927,74.703316,63.269745,72.73918,74.36443,74.242294,8.183357,6.2276225,10.8909235,12.849991,4.8267426,1.0
64.59453,53.612366,56.82545,77.2406,49.80919,70.55038,62.564774,46.28387,73.959595,76.76797,70.33656,69.58299,72.408455,73.81546,71.16024,60.252117,69.3338,82.15717,66.245964,53.31103,78.52441,74.80512,58.027443,75.00266,50.21076,69.30474,74.754166,72.9463,11.198536,9.748077,17.606106,10.1912,11.396218,1.0
62.14577,63.18908,64.07175,62.477997,61.35622,65.00237,57.958916,54.862053,56.482697,62.260365,65.28286,73.62702,59.189953,62.671448,55.00237,74.0875,57.90159,70.06318,77.18797,56.91088,53.51273,37.808617,58.467575,66.07772,60.744022,30.471113,37.02854,32.111908,13.2415905,12.187105,13.329793,10.15806,15.469675,1.0
73.3281,67.48039,63.980713,60.476192,61.247612,75.83892,36.784374,58.965736,50.267212,56.31358,80.70673,80.77447,78.672424,61.621437,78.34753,78.75562,66.56297,68.39009,77.83732,64.32166,48.451763,37.278164,56.074802,47.370335,65.18776,28.59855,32.136513,29.451157,2.0600297,14.727206,9.863096,10.293326,15.794493,1.0
73.48726,69.369705,64.20655,71.800415,68.72472,77.914635,71.64045,65.682465,64.63745,75.0699,80.564705,80.36083,78.664,76.71097,75.26215,76.989105,66.56515,76.45146,58.42503,72.45871,48.48254,37.44822,75.26384,69.77857,69.42851,28.598898,32.13679,29.451538,6.039321,18.878622,9.8991,14.596606,12.188336,1.0
74.16247,32.482353,63.531124,67.90121,39.83492,67.26645,64.35431,43.771526,65.684425,72.9827,70.38124,73.099915,60.744118,64.57159,66.20647,56.580738,61.27467,75.021645,73.75805,46.501343,77.09409,73.2071,50.4887,56.189888,59.493633,72.8169,76.383705,74.24774,13.589314,6.534042,9.954772,7.071882,11.60561,1.0
72.0723,44.158672,66.40095,75.71935,41.95943,65.88017,58.146908,46.477264,73.61593,74.893654,64.99348,71.61724,66.91172,65.706184,63.085484,66.371155,70.017624,74.71078,73.66263,67.03188,71.96278,63.807274,73.50493,74.30322,64.96805,71.735374,74.57877,73.73649,10.388668,17.618994,47.591618,13.553962,13.25995,1.0
74.455696,35.027416,61.39622,67.63291,54.074097,63.523575,66.12549,42.863228,67.82971,71.06529,75.2929,72.496086,65.37211,65.89551,70.055695,66.21449,67.87631,78.90235,69.573265,46.92901,74.12308,67.54823,54.348,60.62685,50.391987,72.64767,75.75107,74.24663,10.484924,11.747379,16.68676,12.480034,9.904775,1.0
74.83419,58.220245,62.63886,78.898476,65.97528,77.94213,70.667915,54.9376,73.95515,79.05724,80.6903,80.69312,78.57159,73.55113,75.72676,69.008705,62.933174,78.57574,67.95515,58.746326,73.94539,63.158867,74.67531,75.37593,66.88665,65.459564,67.3758,68.288376,12.876345,12.06223,22.320616,12.791379,9.195507,1.0
71.722404,59.336433,61.612377,67.21604,60.38651,72.68589,71.52075,68.753075,70.69788,71.69685,73.64551,73.37485,73.65111,68.961845,69.93667,76.47291,57.898693,78.61201,65.30999,69.45017,63.425697,64.52613,71.45292,72.74307,69.40132,58.51095,57.48624,48.563084,13.873129,12.739544,14.446346,10.465504,11.363664,1.0
66.541885,58.459843,67.04339,73.432816,52.61262,68.52789,71.165924,68.75321,72.96796,75.89061,70.133804,71.9929,68.98147,68.0651,74.56326,68.17589,68.61754,80.104095,70.03122,64.000656,75.43349,69.90912,64.64528,72.20396,69.944305,67.35965,70.46223,65.42112,11.937349,9.819162,14.624152,8.70428,10.891275,1.0
74.88614,46.605988,67.798904,63.020233,63.536827,77.182274,72.406105,62.3313,71.845604,79.35405,80.70662,80.77441,77.1753,77.51165,74.39774,78.42147,72.49191,82.16322,61.0585,64.13031,79.53352,75.74066,64.36831,71.20871,66.78635,72.94493,76.54104,74.25601,5.918227,7.3631597,16.114288,10.333709,7.483915,1.0
74.862946,59.790344,67.53342,78.82438,63.710537,77.54947,72.08506,68.4314,74.018,78.96402,78.95871,79.278076,76.86441,75.51527,68.653,78.627846,57.898373,82.115295,74.74184,72.3999,79.607185,75.12466,71.09137,75.37704,71.608185,70.87601,75.97047,74.10499,13.699039,5.3869042,15.014468,4.3160625,10.393216,1.0
71.04853,42.406647,56.79344,76.09623,47.647415,66.767006,63.011097,47.69124,73.52926,73.672226,72.58433,69.8195,64.81362,63.84317,72.18837,63.127945,58.17221,75.16421,71.14115,59.055386,76.60164,63.524666,58.66515,72.69919,53.09476,65.17452,73.95109,69.77991,9.825262,9.786416,13.189176,9.547235,11.520247,1.0
74.85685,54.286892,66.60755,72.492905,54.541245,76.6932,61.738346,59.766537,66.03649,74.09519,80.70668,80.77435,78.61464,76.73092,75.55633,62.89324,72.72184,81.77097,63.556763,52.67467,77.51815,71.68692,63.861362,65.832306,58.4701,72.77941,74.41941,74.22813,7.6396213,10.5056,13.896625,14.84269,8.47116,1.0
64.38303,37.35913,52.3941,61.651268,55.62744,57.435543,35.958424,40.17284,60.90005,62.418602,80.63834,80.735664,73.11485,60.904545,69.29141,62.831398,69.18231,71.653946,64.99978,54.539886,58.291355,37.35619,52.78817,49.741905,43.32719,28.843004,32.401722,29.727436,8.977355,13.466543,13.700496,9.823275,11.729784,1.0
63.35633,29.389246,64.266266,56.829193,30.140253,44.26791,52.959606,32.27233,55.602566,73.48203,55.25615,56.307426,53.826954,61.581673,60.416443,46.33059,67.11365,61.597168,79.738335,34.471863,79.20698,66.91239,37.904476,64.84555,39.940384,71.87279,75.39329,71.020454,7.775321,4.8179154,10.427673,6.199675,9.681318,1.0
74.58334,39.22696,63.58633,71.663086,54.374,75.321465,63.862343,57.739716,65.628685,73.00577,80.70673,80.77447,78.66127,62.389263,78.406715,53.13336,60.50042,74.813736,67.86842,40.307087,69.98642,68.24676,43.068104,58.972347,45.190674,72.030594,72.7456,73.18988,11.188841,10.06824,4.997853,8.169508,6.5018477,1.0
74.82396,69.36983,63.703945,73.31573,68.7785,78.13412,72.504135,68.75344,61.687862,79.51798,80.70661,80.77345,78.673096,77.39847,77.06541,79.000595,64.59121,70.44689,60.746635,73.33582,58.068096,40.49612,76.10718,63.518288,72.06868,29.028439,32.630608,29.816864,7.102087,14.218872,13.190179,19.27142,9.51625,1.0
66.1916,47.518993,46.35532,69.53459,63.515827,70.01148,65.01806,47.034645,63.68724,72.86101,80.13899,80.18588,77.30139,60.46037,78.45816,66.07658,78.7461,82.16321,62.724693,44.38637,52.58927,68.87105,57.62136,73.028114,59.644516,59.432743,65.860504,51.334568,6.8496904,9.241319,14.414728,9.692802,8.968865,1.0
63.33066,29.396244,68.79134,60.41323,31.780699,52.02998,40.866238,31.867386,65.82504,71.83236,55.545937,58.488056,53.74363,61.19751,53.5106,46.272465,74.16629,65.99028,79.855835,34.514015,75.34505,68.53907,38.5124,58.81445,39.7358,71.96478,75.19676,72.12754,12.070686,4.0843596,9.596947,4.644935,9.363656,1.0
69.88334,36.28255,54.944736,64.76465,45.08714,62.642036,59.447483,48.95369,65.19702,67.617325,71.727585,73.45749,67.56836,64.241486,66.69241,59.637474,58.11219,73.405266,69.03442,49.13416,70.48441,56.57029,51.23088,63.485985,50.89723,58.624943,67.590195,65.72727,11.624843,12.841541,22.189842,10.662526,12.284939,1.0
66.22867,39.805748,61.80536,70.57762,40.93073,57.835182,68.56251,52.054054,71.52441,71.69852,72.55416,69.024414,61.44625,61.34205,74.097,69.81994,76.9569,67.78676,70.78599,69.99917,76.939095,65.86763,48.816666,67.780876,41.360878,69.91998,73.93385,71.699455,7.9273458,8.519444,8.782249,5.9746766,6.6469045,1.0
64.37877,37.31396,46.811,62.6215,64.99678,57.428524,66.08035,59.54667,55.46288,62.003403,77.45317,79.31787,74.25874,60.07843,76.58363,51.06997,64.49105,66.319305,58.53748,48.69514,64.460365,53.4103,54.554153,53.35869,43.47058,63.851116,69.232864,62.41837,13.091949,9.818962,6.9063153,10.807119,7.3215213,1.0
71.49733,69.369736,76.21692,79.15238,68.78754,77.574104,70.29758,43.8782,74.01864,78.73981,57.672443,62.396763,68.11812,77.361336,53.39298,77.7196,60.437,81.465164,77.451454,72.9105,73.320984,64.72402,76.05507,75.47287,69.15098,42.43225,52.957195,47.934464,12.145267,12.082726,9.291739,9.707548,9.894062,1.0
72.86746,51.94052,63.096134,69.92144,49.523525,67.32166,64.44329,49.328117,67.31168,73.84072,70.636116,68.622314,63.33075,67.179214,55.723675,57.286694,71.180016,81.937,71.586365,42.34814,77.35953,69.95741,63.60389,62.501156,51.710217,71.95379,74.602516,74.02513,11.059022,8.101694,11.583475,7.643666,8.977667,1.0
74.883934,49.535892,71.64887,75.24634,54.442783,77.657524,69.701744,65.648544,66.91485,76.771645,80.706726,80.77446,78.18712,71.80787,64.1958,73.86934,66.05614,74.53225,65.68156,50.282257,73.52667,64.52964,61.058018,71.13561,54.94285,72.2799,73.13485,74.217026,13.031083,9.348846,11.45814,11.882522,9.390959,1.0
74.29022,63.270523,76.65164,79.20957,64.930305,77.836075,70.750465,50.722588,74.0192,79.773445,55.87686,56.85955,56.018627,77.609436,53.327625,78.9567,77.795235,82.16322,80.38829,72.6059,79.657265,75.767166,65.48029,75.43836,42.749844,72.945786,76.56549,74.25601,11.8470125,14.749819,14.743742,4.399404,11.128343,1.0
74.664154,55.405994,73.644264,72.17336,66.81492,72.21982,70.705925,51.523754,70.43062,76.90993,80.1235,79.85048,69.130104,76.90278,73.155045,77.779015,78.87146,82.16314,76.590485,70.53501,79.619896,75.71437,61.197666,65.297554,45.87117,72.94573,76.562515,74.25601,11.88803,4.634025,10.665084,5.9222484,7.5522227,1.0
74.12787,43.68451,66.67495,70.99232,46.10379,66.44837,66.28347,45.21651,67.88578,72.74296,69.70605,71.03988,65.21741,66.850494,59.34986,57.70918,69.73011,73.49346,69.49359,45.71192,73.71461,70.00769,63.266357,59.83933,53.45046,72.60506,75.81114,74.21338,10.277057,8.068326,10.634707,9.771466,9.580465,1.0
